"","Year","State","what","domain1","domain2","dc1","dc2","dc_detail","Value","unit"
"787",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (GLYPHOSATE ISO. SALT = 103601)","(D)","LB / ACRE / YEAR"
"788",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (GLYPHOSATE POT. SALT = 103613)","(D)","LB / ACRE / YEAR"
"789",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (PARAQUAT = 61601)","(D)","LB / ACRE / YEAR"
"790",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (ABAMECTIN = 122804)","0.184","LB / ACRE / YEAR"
"791",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (ACETAMIPRID = 99050)","0.127","LB / ACRE / YEAR"
"792",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (BIFENAZATE = 586)","0.663","LB / ACRE / YEAR"
"793",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (BIFENTHRIN = 128825)","0.077","LB / ACRE / YEAR"
"794",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (BT KURSTAKI ABTS-351 = 6522)","(NA)","LB / ACRE / YEAR"
"795",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (CHLORANTRANILIPROLE = 90100)","0.067","LB / ACRE / YEAR"
"796",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (CYANTRANILIPROLE = 90098)","(D)","LB / ACRE / YEAR"
"797",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (CYFLUMETOFEN = 138831)","(D)","LB / ACRE / YEAR"
"798",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (CYPERMETHRIN = 109702)","(D)","LB / ACRE / YEAR"
"799",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (FENPYROXIMATE = 129131)","(D)","LB / ACRE / YEAR"
"800",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (HEXYTHIAZOX = 128849)","(D)","LB / ACRE / YEAR"
"801",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (IMIDACLOPRID = 129099)","(D)","LB / ACRE / YEAR"
"802",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (MALATHION = 57701)","(D)","LB / ACRE / YEAR"
"803",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (METHOXYFENOZIDE = 121027)","(D)","LB / ACRE / YEAR"
"804",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (NALED = 34401)","(D)","LB / ACRE / YEAR"
"805",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (NOVALURON = 124002)","0.212","LB / ACRE / YEAR"
"806",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (SPINETORAM = 110007)","0.116","LB / ACRE / YEAR"
"807",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (SPIROMESIFEN = 24875)","(D)","LB / ACRE / YEAR"
"808",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (THIAMETHOXAM = 60109)","0.095","LB / ACRE / YEAR"
"809",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (ACIBENZOLAR-S-METHYL = 61402)","(D)","LB / ACRE / YEAR"
"810",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (ALKYL. DIM. BENZ. AM = 69105)","(D)","LB / ACRE / YEAR"
"811",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (CHLOROPICRIN = 81501)","(D)","LB / ACRE / YEAR"
"812",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (DECYLDIMETHYLOCTYL = 69165)","(D)","LB / ACRE / YEAR"
"813",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (DICHLOROPROPENE = 29001)","(D)","LB / ACRE / YEAR"
"814",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (DIDECYL DIM. AMMON. = 69166)","(D)","LB / ACRE / YEAR"
"815",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (DIMETHYLDIOCTYL = 69149)","(D)","LB / ACRE / YEAR"
"816",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (FLUTRIAFOL = 128940)","(D)","LB / ACRE / YEAR"
"817",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (HYDROGEN PEROXIDE = 595)","(D)","LB / ACRE / YEAR"
"818",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (PEROXYACETIC ACID = 63201)","(D)","LB / ACRE / YEAR"
"819",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (REYNOUTRIA SACHALINE = 55809)","(D)","LB / ACRE / YEAR"
"820",2019,"FLORIDA","BEARING - APPLICATIONS","FERTILIZER"," ","FERTILIZER"," (NITROGEN)"," ","39","LB / ACRE / YEAR"
"821",2019,"FLORIDA","BEARING - APPLICATIONS","FERTILIZER"," ","FERTILIZER"," (PHOSPHATE)"," ","17","LB / ACRE / YEAR"
"822",2019,"FLORIDA","BEARING - APPLICATIONS","FERTILIZER"," ","FERTILIZER"," (POTASH)"," ","43","LB / ACRE / YEAR"
"823",2019,"FLORIDA","BEARING - APPLICATIONS","FERTILIZER"," ","FERTILIZER"," (SULFUR)"," ","(D)","LB / ACRE / YEAR"
"824",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (AZOXYSTROBIN = 128810)","4.8","NUMBER"
"825",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (BACILLUS SUBTILIS = 6479)","(D)","NUMBER"
"826",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (CAPTAN = 81301)","8","NUMBER"
"827",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (COPPER CHLORIDE HYD. = 23501)","(D)","NUMBER"
"828",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (COPPER HYDROXIDE = 23401)","(D)","NUMBER"
"829",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (CYFLUFENAMID = 555550)","(D)","NUMBER"
"830",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (CYPRODINIL = 288202)","2.1","NUMBER"
"831",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (DIFENOCONAZOLE = 128847)","(D)","NUMBER"
"832",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (DODINE = 44301)","(D)","NUMBER"
"833",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (FENHEXAMID = 90209)","(D)","NUMBER"
"834",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (FLUDIOXONIL = 71503)","2.1","NUMBER"
"835",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (FLUTOLANIL = 128975)","(D)","NUMBER"
"836",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (FLUXAPYROXAD = 138009)","(D)","NUMBER"
"837",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (FOSETYL-AL = 123301)","(D)","NUMBER"
"838",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (ISOFETAMID = 270000)","(D)","NUMBER"
"839",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (MEFENOXAM = 113502)","(D)","NUMBER"
"840",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (MONO-POTASSIUM SALT = 76416)","(D)","NUMBER"
"841",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (MYCLOBUTANIL = 128857)","(D)","NUMBER"
"842",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (PENTHIOPYRAD = 90112)","(D)","NUMBER"
"843",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (PYRACLOSTROBIN = 99100)","(D)","NUMBER"
"844",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (PYRIMETHANIL = 288201)","(D)","NUMBER"
"845",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (SULFUR = 77501)","(D)","NUMBER"
"846",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (TETRACONAZOLE = 120603)","(D)","NUMBER"
"847",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (THIOPHANATE-METHYL = 102001)","3.6","NUMBER"
"848",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (THIRAM = 79801)","5","NUMBER"
"849",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (TRIFLUMIZOLE = 128879)","(D)","NUMBER"
"850",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (2,4-D, DIMETH. SALT = 30019)","(D)","NUMBER"
"851",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (2,4-D, TRIISO. SALT = 30035)","(D)","NUMBER"
"852",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (GLYPHOSATE ISO. SALT = 103601)","(D)","NUMBER"
"853",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (GLYPHOSATE POT. SALT = 103613)","(D)","NUMBER"
"854",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (PARAQUAT = 61601)","(D)","NUMBER"
"855",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (ABAMECTIN = 122804)","4.1","NUMBER"
"856",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (ACETAMIPRID = 99050)","1.3","NUMBER"
"857",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (BIFENAZATE = 586)","4.7","NUMBER"
"858",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (BIFENTHRIN = 128825)","1.5","NUMBER"
"859",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (BT KURSTAKI ABTS-351 = 6522)","(D)","NUMBER"
"860",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (CHLORANTRANILIPROLE = 90100)","1.2","NUMBER"
"861",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (CYANTRANILIPROLE = 90098)","(D)","NUMBER"
"862",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (CYFLUMETOFEN = 138831)","(D)","NUMBER"
"863",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (CYPERMETHRIN = 109702)","(D)","NUMBER"
"864",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (FENPYROXIMATE = 129131)","(D)","NUMBER"
"865",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (HEXYTHIAZOX = 128849)","(D)","NUMBER"
"866",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (IMIDACLOPRID = 129099)","(D)","NUMBER"
"867",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (MALATHION = 57701)","(D)","NUMBER"
"868",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (METHOXYFENOZIDE = 121027)","(D)","NUMBER"
"869",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (NALED = 34401)","(D)","NUMBER"
"870",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (NOVALURON = 124002)","3.2","NUMBER"
"871",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (SPINETORAM = 110007)","1.8","NUMBER"
"872",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (SPIROMESIFEN = 24875)","(D)","NUMBER"
"873",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (THIAMETHOXAM = 60109)","1.8","NUMBER"
"874",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (ACIBENZOLAR-S-METHYL = 61402)","(D)","NUMBER"
"875",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (ALKYL. DIM. BENZ. AM = 69105)","(D)","NUMBER"
"876",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (CHLOROPICRIN = 81501)","(D)","NUMBER"
"877",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (DECYLDIMETHYLOCTYL = 69165)","(D)","NUMBER"
"878",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (DICHLOROPROPENE = 29001)","(D)","NUMBER"
"879",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (DIDECYL DIM. AMMON. = 69166)","(D)","NUMBER"
"880",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (DIMETHYLDIOCTYL = 69149)","(D)","NUMBER"
"881",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (FLUTRIAFOL = 128940)","(D)","NUMBER"
"882",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (HYDROGEN PEROXIDE = 595)","(D)","NUMBER"
"883",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (PEROXYACETIC ACID = 63201)","(D)","NUMBER"
"884",2019,"FLORIDA","BEARING - APPLICATIONS","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (REYNOUTRIA SACHALINE = 55809)","(D)","NUMBER"
"885",2019,"FLORIDA","BEARING - APPLICATIONS","FERTILIZER"," ","FERTILIZER"," (NITROGEN)"," ","28.7","NUMBER"
"886",2019,"FLORIDA","BEARING - APPLICATIONS","FERTILIZER"," ","FERTILIZER"," (PHOSPHATE)"," ","18.6","NUMBER"
"887",2019,"FLORIDA","BEARING - APPLICATIONS","FERTILIZER"," ","FERTILIZER"," (POTASH)"," ","25.2","NUMBER"
"888",2019,"FLORIDA","BEARING - APPLICATIONS","FERTILIZER"," ","FERTILIZER"," (SULFUR)"," ","(D)","NUMBER"
"889",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (AZOXYSTROBIN = 128810)","29","PCT OF AREA BEARING"
"890",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (BACILLUS SUBTILIS = 6479)","(D)","PCT OF AREA BEARING"
"891",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (CAPTAN = 81301)","88","PCT OF AREA BEARING"
"892",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (COPPER CHLORIDE HYD. = 23501)","(D)","PCT OF AREA BEARING"
"893",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (COPPER HYDROXIDE = 23401)","(D)","PCT OF AREA BEARING"
"894",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (CYFLUFENAMID = 555550)","(D)","PCT OF AREA BEARING"
"895",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (CYPRODINIL = 288202)","64","PCT OF AREA BEARING"
"896",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (DIFENOCONAZOLE = 128847)","(D)","PCT OF AREA BEARING"
"897",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (DODINE = 44301)","(D)","PCT OF AREA BEARING"
"898",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (FENHEXAMID = 90209)","(D)","PCT OF AREA BEARING"
"899",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (FLUDIOXONIL = 71503)","64","PCT OF AREA BEARING"
"900",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (FLUTOLANIL = 128975)","(D)","PCT OF AREA BEARING"
"901",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (FLUXAPYROXAD = 138009)","(D)","PCT OF AREA BEARING"
"902",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (FOSETYL-AL = 123301)","(D)","PCT OF AREA BEARING"
"903",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (ISOFETAMID = 270000)","(D)","PCT OF AREA BEARING"
"904",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (MEFENOXAM = 113502)","(D)","PCT OF AREA BEARING"
"905",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (MONO-POTASSIUM SALT = 76416)","(D)","PCT OF AREA BEARING"
"906",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (MYCLOBUTANIL = 128857)","(D)","PCT OF AREA BEARING"
"907",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (PENTHIOPYRAD = 90112)","(D)","PCT OF AREA BEARING"
"908",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (PYRACLOSTROBIN = 99100)","(D)","PCT OF AREA BEARING"
"909",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (PYRIMETHANIL = 288201)","(D)","PCT OF AREA BEARING"
"910",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (SULFUR = 77501)","(D)","PCT OF AREA BEARING"
"911",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (TETRACONAZOLE = 120603)","(D)","PCT OF AREA BEARING"
"912",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (THIOPHANATE-METHYL = 102001)","21","PCT OF AREA BEARING"
"913",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (THIRAM = 79801)","54","PCT OF AREA BEARING"
"914",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (TOTAL)","95","PCT OF AREA BEARING"
"915",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (TRIFLUMIZOLE = 128879)","(D)","PCT OF AREA BEARING"
"916",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (2,4-D, DIMETH. SALT = 30019)","(D)","PCT OF AREA BEARING"
"917",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (2,4-D, TRIISO. SALT = 30035)","(D)","PCT OF AREA BEARING"
"918",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (GLYPHOSATE ISO. SALT = 103601)","(D)","PCT OF AREA BEARING"
"919",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (GLYPHOSATE POT. SALT = 103613)","(D)","PCT OF AREA BEARING"
"920",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (PARAQUAT = 61601)","(D)","PCT OF AREA BEARING"
"921",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (TOTAL)","15","PCT OF AREA BEARING"
"922",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (ABAMECTIN = 122804)","18","PCT OF AREA BEARING"
"923",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (ACETAMIPRID = 99050)","13","PCT OF AREA BEARING"
"924",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (BIFENAZATE = 586)","11","PCT OF AREA BEARING"
"925",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (BIFENTHRIN = 128825)","35","PCT OF AREA BEARING"
"926",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (BT KURSTAKI ABTS-351 = 6522)","(D)","PCT OF AREA BEARING"
"927",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (CHLORANTRANILIPROLE = 90100)","16","PCT OF AREA BEARING"
"928",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (CYANTRANILIPROLE = 90098)","(D)","PCT OF AREA BEARING"
"929",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (CYFLUMETOFEN = 138831)","(D)","PCT OF AREA BEARING"
"930",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (CYPERMETHRIN = 109702)","(D)","PCT OF AREA BEARING"
"931",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (FENPYROXIMATE = 129131)","(D)","PCT OF AREA BEARING"
"932",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (HEXYTHIAZOX = 128849)","(D)","PCT OF AREA BEARING"
"933",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (IMIDACLOPRID = 129099)","(D)","PCT OF AREA BEARING"
"934",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (MALATHION = 57701)","(D)","PCT OF AREA BEARING"
"935",2019,"FLORIDA","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (METHOXYFENOZIDE = 121027)","(D)","PCT OF AREA BEARING"
